"","feed_pub_date","item_title","item_description","item_link"
"60",2021-01-21 07:08:00,"Biontech/Pfizer erhalten Notfallzulassung für ersten COVID-19-Impfstoff in den USA - DAZ.online","Biontech/Pfizer erhalten Notfallzulassung für ersten COVID-19-Impfstoff in den USA&nbsp;&nbsp;DAZ.online","https://www.deutsche-apotheker-zeitung.de/news/artikel/2020/12/14/biontech-pfizer-erhalten-notfallzulassung-fuer-ersten-covd-19-impfstoff-in-den-usa"
"61",2021-01-21 07:08:00,"Biontech / Pfizer - NDR.de","Biontech / Pfizer&nbsp;&nbsp;NDR.de","https://www.ndr.de/fernsehen/sendungen/panorama_die_reporter/Biontech-Pfizer,biontech100.html"
"62",2021-01-21 07:08:00,"BioNTech-Pfizer Impfstoff in Europa kommt - Fragen bleiben - DW (Deutsch)","BioNTech-Pfizer Impfstoff in Europa kommt - Fragen bleiben&nbsp;&nbsp;DW (Deutsch)","https://www.dw.com/de/biontech-pfizer-impfstoff-in-europa-kommt-fragen-bleiben/a-55555587"
"63",2021-01-21 07:08:00,"BioNTech und Pfizer reichen Impfstoff-Antrag ein | Unternehmen Ausland | Finanz und Wirtschaft - Finanz und Wirtschaft","BioNTech und Pfizer reichen Impfstoff-Antrag ein | Unternehmen Ausland | Finanz und Wirtschaft&nbsp;&nbsp;Finanz und Wirtschaft","https://www.fuw.ch/article/biontech-und-pfizer-reichen-impfstoff-antrag-ein/"
"64",2021-01-21 07:08:00,"BioNTech: Pfizer drückt auf die Tube – Aktie gibt wieder Gas - DER AKTIONÄR","BioNTech: Pfizer drückt auf die Tube – Aktie gibt wieder Gas&nbsp;&nbsp;DER AKTIONÄR","https://www.deraktionaer.de/artikel/pharma-biotech/biontech-pfizer-drueckt-auf-die-tube-aktie-gibt-wieder-gas-20219013.html"
"65",2021-01-21 07:08:00,"BioNTech-Partner Pfizer: Die Zahlen sind da - DER AKTIONÄR","BioNTech-Partner Pfizer: Die Zahlen sind da&nbsp;&nbsp;DER AKTIONÄR","https://www.deraktionaer.de/artikel/pharma-biotech/biontech-partner-pfizer-die-zahlen-sind-da-20219578.html"
"66",2021-01-21 07:08:00,"EMA empfiehlt die Zulassung des ersten Corona-Impfstoffs in der EU - DAZ.online","EMA empfiehlt die Zulassung des ersten Corona-Impfstoffs in der EU&nbsp;&nbsp;DAZ.online","https://www.deutsche-apotheker-zeitung.de/news/artikel/2020/12/21/ema-empfiehlt-die-zulassung-des-ersten-corona-impfstoffs-in-der-eu"
"67",2021-01-21 07:08:00,"Corona-Impfstoff: BioNTech und Pfizer haben die Nase vorn, Moderna stark, AstraZeneca liegt zurück - DER AKTIONÄR","Corona-Impfstoff: BioNTech und Pfizer haben die Nase vorn, Moderna stark, AstraZeneca liegt zurück&nbsp;&nbsp;DER AKTIONÄR","https://www.deraktionaer.de/artikel/pharma-biotech/corona-impfstoff-biontech-und-pfizer-haben-die-nase-vorn-moderna-stark-astrazeneca-liegt-zurueck-20221123.html"
"68",2021-01-21 07:08:00,"Was ist drin, im Impfstoff von BioNTech-Pfizer? - Euronews","Was ist drin, im Impfstoff von BioNTech-Pfizer?&nbsp;&nbsp;Euronews","https://de.euronews.com/2020/12/18/was-ist-drin-im-impfstoff-von-pfizer-biontech"
"69",2021-01-21 07:08:00,"Klinische Impfstudie am Ziel: BioNTech-Chef hofft auf US-Zulassung noch im Dezember - manager magazin","Klinische Impfstudie am Ziel: BioNTech-Chef hofft auf US-Zulassung noch im Dezember&nbsp;&nbsp;manager magazin","https://www.manager-magazin.de/politik/weltwirtschaft/coronavirus-impfstoff-von-biontech-und-pfizer-sogar-zu-95-prozent-wirksam-a-075ade90-50fb-4882-af92-5bfe663c19e2"
